date,doc_id,name,volume_items,volume_eth
2025-08-10,244,Golden Athena Ring,17,0.0525
2025-08-10,245,Golden Chobo Ring,16,0.05517
2025-08-10,246,Golden Crusader Ring,17,0.0514
2025-08-10,247,Golden Foxglove Ring,13,0.041597
2025-08-10,248,Golden Overseer Ring,8,0.0243
2025-08-10,249,Golden Summoner Ring,7,0.021
2025-08-11,134,Chobo Silver Ring,20,0.00695
2025-08-11,135,Crusader Silver Ring,10,0.003393
2025-08-11,136,Overseer Silver Ring,8,0.002749
2025-08-11,138,Archon Silver Ring,11,0.004002
2025-08-11,139,Foxglove Silver Ring,12,0.004125
2025-08-11,140,Summoner Silver Ring,5,0.00159
2025-08-11,244,Golden Athena Ring,1,0.003
2025-08-11,245,Golden Chobo Ring,2,0.0076
2025-08-11,246,Golden Crusader Ring,2,0.006
2025-08-11,247,Golden Foxglove Ring,5,0.0163
2025-08-11,249,Golden Summoner Ring,1,0.003
2025-08-12,134,Chobo Silver Ring,19,0.005784
2025-08-12,135,Crusader Silver Ring,10,0.003063
2025-08-12,136,Overseer Silver Ring,23,0.00708
2025-08-12,137,Athena Silver Ring,20,0.00622
2025-08-12,138,Archon Silver Ring,136,0.0408
2025-08-12,139,Foxglove Silver Ring,36,0.011224
2025-08-12,140,Summoner Silver Ring,4,0.00108
2025-08-13,134,Chobo Silver Ring,45,0.014023
2025-08-13,135,Crusader Silver Ring,54,0.016397
2025-08-13,136,Overseer Silver Ring,65,0.01957
2025-08-13,137,Athena Silver Ring,46,0.014133
2025-08-13,138,Archon Silver Ring,49,0.014964
2025-08-13,139,Foxglove Silver Ring,27,0.008422
2025-08-13,140,Summoner Silver Ring,49,0.015107
2025-08-13,243,Golden Archon Ring,3,0.0121
2025-08-13,245,Golden Chobo Ring,4,0.017419
2025-08-13,246,Golden Crusader Ring,1,0.00419
2025-08-13,247,Golden Foxglove Ring,3,0.01209
2025-08-13,248,Golden Overseer Ring,5,0.01908
2025-08-13,249,Golden Summoner Ring,4,0.01508
2025-08-14,134,Chobo Silver Ring,27,0.008238
2025-08-14,135,Crusader Silver Ring,22,0.006732
2025-08-14,136,Overseer Silver Ring,6,0.001837
2025-08-14,138,Archon Silver Ring,47,0.01423
2025-08-14,139,Foxglove Silver Ring,133,0.046183
2025-08-14,140,Summoner Silver Ring,62,0.018876
2025-08-14,245,Golden Chobo Ring,1,0.004708
2025-08-15,134,Chobo Silver Ring,35,0.010668
2025-08-15,135,Crusader Silver Ring,126,0.03836
2025-08-15,136,Overseer Silver Ring,31,0.00953
2025-08-15,137,Athena Silver Ring,15,0.00446
2025-08-15,138,Archon Silver Ring,26,0.007931
2025-08-15,139,Foxglove Silver Ring,151,0.055297
2025-08-15,140,Summoner Silver Ring,30,0.008963
2025-08-15,243,Golden Archon Ring,1,0.00437
2025-08-15,244,Golden Athena Ring,2,0.008192
2025-08-15,246,Golden Crusader Ring,1,0.00409
2025-08-15,247,Golden Foxglove Ring,2,0.00809
2025-08-15,249,Golden Summoner Ring,3,0.01179
2025-08-16,134,Chobo Silver Ring,7,0.001968
2025-08-16,135,Crusader Silver Ring,201,0.060534
2025-08-16,136,Overseer Silver Ring,114,0.033109
2025-08-16,137,Athena Silver Ring,56,0.015398
2025-08-16,138,Archon Silver Ring,33,0.009392
2025-08-16,139,Foxglove Silver Ring,4,0.001389
2025-08-16,140,Summoner Silver Ring,31,0.008992
2025-08-16,246,Golden Crusader Ring,2,0.0083
2025-08-16,247,Golden Foxglove Ring,1,0.00405
2025-08-17,134,Chobo Silver Ring,2,0.000508
2025-08-17,135,Crusader Silver Ring,2,0.00064
2025-08-17,136,Overseer Silver Ring,177,0.052185
2025-08-17,137,Athena Silver Ring,159,0.043474
2025-08-17,138,Archon Silver Ring,41,0.01092
2025-08-17,140,Summoner Silver Ring,43,0.01243
2025-08-18,134,Chobo Silver Ring,36,0.008548
2025-08-18,135,Crusader Silver Ring,5,0.001426
2025-08-18,136,Overseer Silver Ring,33,0.008569
2025-08-18,137,Athena Silver Ring,173,0.047834
2025-08-18,138,Archon Silver Ring,135,0.035564
2025-08-18,139,Foxglove Silver Ring,35,0.00846
2025-08-18,140,Summoner Silver Ring,20,0.004909
2025-08-19,134,Chobo Silver Ring,52,0.012606
2025-08-19,136,Overseer Silver Ring,35,0.00847
2025-08-19,137,Athena Silver Ring,13,0.003191
2025-08-19,138,Archon Silver Ring,138,0.03575
2025-08-19,139,Foxglove Silver Ring,117,0.034712
